161,17
160,18
159,14
159,15
160,14
160,15
162,15
162,15
163,22
164,22
163,22
163,22
163,15
164,22
163,24
164,22
165,14
165,15
163,22
163,15
165,15
165,14
165,18
163,22
166,24
167,15
167,15
167,1
167,21
167,14
167,15
167,15
168,23
119,10
119,14
119,15
119,14
39,23
119,15
119,14
169,24
119,15
169,24
119,15
119,18
119,18
119,18
119,18
119,14
119,15
119,15
119,15
119,15
119,15
119,15
169,24
119,18
170,18
170,14
171,18
171,15
171,15
170,14
171,15
171,15
170,14
171,18
171,24
171,22
171,22
170,15
170,15
170,15
172,18
172,15
173,12
57,22
31,18
57,22
174,18
174,15
31,15
57,22
174,15
57,22
31,15
175,24
174,18
57,22
57,22
174,6
174,15
114,22
176,10
177,22
178,17
177,22
178,16
178,16
178,16
178,16
178,1
179,23
178,15
180,24
178,2
178,15
178,17
67,23
176,13
176,14
177,23
178,17
178,15
180,24
176,18
114,22
178,15
178,1
176,18
176,13
178,15
178,17
180,24
179,23
178,15
114,22
178,15
181,15
182,15
183,23
181,15
37,23
184,10
182,18
37,23
182,15
182,18
185,24
185,24
185,24
181,18
181,19
181,15
181,15
184,1
181,15
185,24
55,24
186,1
186,1
186,2
186,2
186,2
186,1
55,16
55,17
55,22
187,24
187,24
187,23
187,23
187,24
187,24
187,23
187,23
188,17
188,1
188,2
188,16
189,10
179,23
188,2
188,1
131,10
131,18
190,24
131,15
131,19
131,19
131,19
131,11
131,15
131,10
131,24
190,24
131,18
131,19
131,19
131,19
131,11
175,23
131,24
175,24
191,15
46,15
46,15
192,23
193,15
193,15
31,14
193,18
31,15
193,18
194,18
31,15
194,15
193,15
175,24
175,23
195,16
195,15
196,15
195,16
196,18
195,15
195,16
196,15
195,15
197,19
179,23
198,29
198,27
198,26
198,16
198,23
199,22
199,21
198,16
198,26
198,28
198,27
198,29
198,17
198,29
198,16
198,28
199,24
199,21
199,22
198,29
198,17
198,16
198,10
147,15
200,15
201,17
202,15
55,15
203,1
204,15
205,17
206,15
204,18
207,15
208,15
209,15
209,22
210,1
210,1
39,24
210,1
211,15
212,19
212,19
213,15
197,10
214,21
214,29
214,28
214,16
197,10
197,17
214,29
214,21
214,29
214,29
214,28
214,27
214,29
214,28
197,10
214,28
214,16
197,18
214,27
214,24
214,22
214,27
214,18
214,27
214,29
179,24
179,23
179,21
179,24
215,17
216,15
57,23
57,24
216,15
57,23
57,23
217,19
218,19
219,18
218,15
220,15
221,12
218,14
217,19
217,19
222,24
218,6
223,18
219,14
218,18
218,18
223,15
224,19
223,18
218,6
218,15
177,23
225,15
226,18
226,15
226,15
226,15
177,24
227,24
225,6
225,15
226,15
228,14
229,14
229,2
230,24
228,14
229,15
228,14
229,15
229,10
229,18
231,23
229,15
229,1
229,1
229,2
232,17
232,15
229,1
39,23
232,17
232,16
229,2
229,1
92,24
92,23
233,15
37,24
37,23
234,15
235,1
236,15
236,24
236,24
236,15
236,15
37,23
236,15
37,23
236,16
236,15
236,1
236,21
236,1
236,1
236,15
236,15
236,15
236,17
236,24
236,15
236,17
236,15
236,15
236,15
237,23
237,28
169,24
238,21
237,26
237,27
169,23
237,16
39,24
237,29
31,18
31,15
31,24
31,15
122,14
122,15
122,18
239,15
240,15
122,17
122,15
122,15
122,12
122,15
239,18
122,6
240,18
122,17
122,15
239,15
122,14
241,15
242,15
243,17
241,15
117,21
117,24
244,14
117,23
242,1
242,1
243,14
243,15
117,21
243,18
244,15
244,17
244,18
244,10
245,15
57,22
57,22
57,22
246,15
246,18
246,15
246,10
55,24
55,23
247,15
247,18
248,2
248,1
249,15
249,15
250,14
37,24
251,19
250,24
250,15
250,14
250,15
252,15
253,18
46,15
253,15
252,18
252,14
253,15
253,18
253,15
254,12
255,15
255,15
256,1
256,1
256,5
177,24
177,24
257,1
177,23
177,24
258,14
258,17
258,15
258,18
259,12
179,23
179,24
260,15
261,1
261,5
261,1
260,24
260,6
260,15
261,5
260,24
260,15
261,17
260,15
262,15
263,23
264,15
264,18
265,15
265,15
262,24
264,18
264,17
264,14
262,15
266,15
266,18
267,19
268,18
267,18
269,15
267,23
268,15
268,15
267,15
267,15
270,23
271,15
267,24
270,18
272,19
267,15
267,19
270,23
267,15
272,19
267,15
267,18
273,15
273,18
274,15
275,15
276,18
267,15
277,14
278,14
279,15
267,15
267,18
278,15
276,15
274,18
277,15
277,18
278,18
279,18
274,14
267,6
280,10
280,18
281,18
281,15
281,14
282,18
283,15
284,15
283,18
281,14
281,15
281,18
285,15
285,15
286,15
175,24
286,15
287,15
287,1
287,18
288,14
287,19
289,15
290,14
287,19
287,15
222,24
222,23
288,15
290,14
287,18
287,15
175,23
291,18
292,18
293,15
293,18
175,24
294,18
292,15
294,15
294,15
291,15
294,18
175,22
295,15
296,15
297,18
298,15
299,18
298,14
298,15
298,18
299,14
298,14
298,24
298,24
299,15
300,12
301,15
302,24
303,6
303,15
114,22
304,26
114,22
114,23
114,22
304,29
304,29
305,15
305,15
305,6
306,29
306,29
306,26
306,29
306,16
306,17
306,29
306,16
306,17
306,10
306,29
306,29
306,16
306,15
306,26
306,16
306,16
306,16
306,15
306,16
306,26
306,26
306,29
306,15
306,29
306,17
306,17
307,12
307,14
308,15
309,15
309,18
310,15
311,1
309,14
309,14
309,15
312,12
309,17
309,18
309,15
309,15
313,6
313,18
313,15
314,12
313,17
313,14
315,15
315,14
315,18
39,23
315,15
39,24
315,15
316,23
316,23
39,23
316,15
39,24
39,23
316,15
316,15
317,19
39,24
318,17
318,17
318,15
318,15
319,15
319,23
319,14
319,24
319,17
320,14
320,14
320,18
321,18
320,15
321,15
320,15
320,17
320,1
322,19
31,24
31,15
31,18
31,15
322,19
323,15
323,15
323,17
324,18
325,15
324,14
324,15
31,15
326,22
31,22
324,15
39,23
327,14
328,15
327,18
329,15
329,14
328,1
328,15
329,18
328,15
327,15
329,15
328,1
329,15
328,1
329,15
329,17
328,15
328,14
329,15
328,18
329,14
328,14
328,14
329,17
329,14
328,16
329,18
329,15
329,15
328,17
328,15
330,15
330,15
330,15
331,12
330,18
330,15
330,6
330,6
330,15
333,15
333,15
333,18
333,15
333,18
334,15
335,14
333,1
333,15
333,15
334,18
333,15
336,15
333,17
333,17
336,13
175,24
175,23
336,15
337,18
337,15
337,14
181,18
181,14
306,14
181,15
181,17
181,15
338,17
181,18
306,15
181,15
181,18
181,14
338,15
338,14
48,24
338,18
181,15
48,24
181,14
181,18
338,18
181,15
181,15
181,15
181,15
338,15
181,17
338,17
338,14
339,15
181,15
339,18
338,15
181,15
181,18
181,15
181,17
338,18
181,18
181,15
181,17
181,18
181,17
181,15
181,18
338,15
340,15
340,15
340,18
175,23
341,24
342,15
343,5
343,1
343,2
343,1
343,5
344,4
344,2
344,1
344,2
344,4
344,1
344,4
344,4
344,3
344,4
344,2
344,3
344,3
57,22
344,4
344,1
344,1
345,24
344,3
345,24
57,22
344,3
345,24
344,1
344,2
345,24
344,1
341,18
341,15
341,1
346,15
179,24
346,17
179,22
346,15
346,15
346,15
179,24
179,23
179,24
179,23
179,24
346,15
179,23
347,21
179,23
348,1
348,1
179,22
348,1
348,1
179,22
348,5
349,18
349,17
349,15
349,21
349,12
349,18
349,15
349,14
349,14
349,18
349,15
349,18
350,18
350,14
350,15
267,15
267,24
267,15
39,23
267,14
351,24
267,19
267,14
267,13
267,15
352,15
267,15
267,11
39,24
353,15
267,18
267,18
267,18
267,18
267,15
267,15
267,18
354,15
355,18
356,15
175,24
175,23
175,24
357,14
358,15
359,17
358,15
360,18
359,15
359,14
360,15
358,15
358,15
358,15
361,23
359,18
361,24
361,23
361,24
362,15
363,15
362,15
45,24
364,18
364,10
362,6
363,15
364,10
364,10
363,14
364,18
365,14
365,18
365,17
365,15
366,14
367,15
367,14
367,18
367,14
367,14
368,14
369,18
367,18
368,15
369,15
370,15
367,15
370,15
371,23
371,15
371,24
371,15
371,15
371,24
372,15
373,1
374,15
374,14
374,15
374,18
375,24
376,15
377,15
378,15
379,15
378,15
380,24
378,24
378,24
316,7
378,15
379,14
378,15
179,24
179,24
179,24
381,15
179,24
382,15
379,15
383,15
179,23
179,24
31,15
31,15
31,15
31,15
31,15
31,14
31,15
31,18
31,15
31,17
31,15
31,14
9,24
31,17
31,18
31,18
9,23
9,23
9,24
31,14
31,18
31,15
384,15
384,18
385,15
385,18
372,15
372,19
372,15
386,15
372,21
387,15
387,22
388,19
37,24
387,22
387,15
389,15
389,14
389,18
390,14
390,18
390,15
390,15
390,15
390,15
390,17
390,15
391,18
31,15
392,15
31,15
31,15
31,15
392,15
392,17
393,14
393,14
394,1
394,1
394,1
394,1
395,15
319,1
319,17
319,17
319,15
396,24
396,24
319,1
396,21
319,1
396,23
319,17
396,23
319,10
397,4
397,1
397,4
397,3
397,3
397,4
397,21
398,18
398,15
398,15
399,15
400,15
401,15
402,23
401,15
399,15
401,18
37,23
403,24
404,15
175,24
404,15
345,22
267,15
405,14
267,18
267,15
406,17
267,15
407,14
267,15
267,17
406,17
267,18
267,15
267,18
267,18
267,15
267,14
408,15
267,14
46,15
409,15
46,15
222,24
46,15
409,15
409,18
410,15
410,15
410,15
410,6
34,24
34,22
411,15
411,15
31,15
31,15
31,18
412,15
413,15
267,17
412,15
267,16
414,18
37,24
412,15
413,18
412,15
267,16
414,15
415,18
413,11
412,15
415,15
37,24
413,13
412,15
267,17
416,15
417,18
417,18
417,15
417,1
416,15
417,15
418,1
31,18
31,15
419,14
420,18
420,12
419,15
420,15
421,14
421,15
423,18
422,18
421,15
423,15
31,15
421,18
421,15
421,15
31,15
31,15
421,12
423,15
423,14
31,15
31,15
424,14
424,18
424,15
425,18
425,14
426,18
427,15
426,15
428,15
428,6
429,19
430,23
430,24
431,15
432,14
432,18
432,16
432,14
433,22
431,17
432,16
432,17
432,17
431,14
432,14
432,14
431,18
432,18
434,15
39,24
434,15
435,17
316,18
436,19
435,15
435,1
437,15
436,19
435,14
437,15
316,15
438,15
438,15
316,15
438,10
435,18
438,18
435,15
439,1
440,15
440,18
440,18
440,17
440,15
440,15
440,15
439,1
439,1
440,15
440,17
440,18
439,1
440,14
440,15
441,1
177,24
441,1
441,15
442,15
442,6
177,24
443,18
444,15
441,17
441,17
177,23
441,1
177,24
372,15
372,14
372,15
372,15
372,17
372,14
372,18
372,15
31,6
31,15
31,15
445,17
445,18
446,24
447,15
446,24
448,15
448,18
448,15
292,15
292,15
449,1
449,1
450,18
450,18
450,17
450,15
451,22
450,15
452,15
452,17
452,18
453,15
31,15
31,15
453,15
31,18
454,18
454,15
454,15
455,24
456,15
457,17
39,24
457,10
457,18
458,18
457,10
457,18
457,10
457,15
459,15
439,15
341,15
341,15
341,23
341,15
341,24
341,23
341,23
341,24
341,24
341,15
341,18
341,18
341,15
341,18
341,10
341,15
460,12
341,14
341,6
341,10
341,18
341,15
341,6
341,15
341,14
341,14
461,15
39,24
461,15
461,15
39,23
462,15
462,15
462,18
462,15
463,14
464,18
464,14
465,15
466,15
327,18
467,15
327,14
463,15
468,15
327,6
464,15
327,15
465,21
463,15
469,1
470,15
470,15
463,18
468,15
327,15
327,18
327,17
471,18
471,15
471,15
31,15
472,14
472,18
472,2
472,2
473,14
473,15
473,18
305,5
305,1
305,1
474,21
305,1
305,1
305,1
305,5
305,10
305,18
475,15
475,15
475,15
475,18
475,15
475,15
475,18
475,15
475,15
475,14
475,15
475,18
475,15
453,18
476,18
477,18
476,15
453,15
453,18
453,14
477,15
453,15
453,15
453,10
477,15
453,18
453,14
453,15
453,18
478,15
479,15
480,23
481,14
482,15
483,10
481,15
483,10
484,14
485,15
479,14
484,14
486,14
483,15
481,15
481,14
483,14
483,18
482,6
482,6
482,15
483,14
483,15
483,14
483,15
483,18
483,15
485,15
345,23
345,24
305,1
305,1
305,1
305,1
305,1
48,23
487,15
168,24
488,24
489,18
489,15
490,23
490,23
490,23
491,15
491,18
492,6
492,15
492,18
493,1
494,19
495,15
495,15
495,14
496,18
495,14
495,18
497,18
497,15
212,19
212,19
498,10
498,18
499,12
498,15
166,24
500,15
501,18
501,18
501,18
501,10
502,24
501,10
503,18
504,18
505,10
506,15
506,18
506,18
138,23
138,24
507,6
507,15
507,18
508,15
508,22
508,15
57,22
37,24
508,15
508,15
508,16
509,22
508,4
508,3
508,15
37,23
508,1
509,22
508,4
37,23
510,22
508,15
508,1
37,24
508,19
37,23
508,15
508,18
508,19
508,3
508,15
509,23
509,22
508,19
508,15
37,24
508,15
511,15
511,2
57,24
511,10
512,17
511,1
57,22
511,10
511,1
511,16
511,1
57,22
511,2
512,16
57,24
511,15
511,19
57,22
513,24
513,24
514,15
514,15
57,22
57,22
177,19
31,10
31,18
31,15
31,15
31,15
31,15
31,15
31,15
31,15
31,14
31,14
31,14
31,15
31,14
175,24
31,15
175,24
31,15
31,15
31,14
31,14
31,16
31,15
31,14
31,15
515,15
31,11
31,15
31,15
515,15
31,17
31,18
31,18
31,18
31,18
31,14
31,15
31,14
31,18
31,14
31,14
31,18
31,15
31,14
31,15
31,15
31,14
31,1
31,11
31,18
31,15
31,15
31,18
31,18
31,18
31,15
31,15
31,15
31,18
31,18
515,15
516,15
517,15
31,18
175,24
518,15
518,19
518,16
518,15
519,1
518,19
518,14
518,19
518,17
519,1
518,18
518,15
518,18
518,18
518,18
520,23
518,16
518,17
518,16
518,16
518,18
521,15
522,15
521,15
522,15
522,15
521,18
523,18
523,15
50,15
50,19
50,6
50,15
50,15
50,19
524,1
524,18
524,5
524,15
524,1
525,15
526,18
527,6
527,17
525,17
528,15
525,21
527,15
527,15
48,24
527,6
528,15
527,15
527,6
529,15
527,6
525,22
529,15
527,15
48,24
527,15
525,15
527,15
525,15
527,15
527,6
525,23
530,15
530,15
531,15
530,15
530,18
530,15
532,1
530,15
531,18
530,15
530,18
530,18
530,15
530,15
533,15
530,15
532,15
532,15
530,18
530,15
530,15
530,18
532,15
532,17
532,18
534,15
534,15
534,10
534,17
534,15
534,15
535,18
536,18
536,13
536,15
536,1
536,17
311,16
536,17
536,17
536,15
536,17
535,15
536,15
311,16
537,18
536,18
537,15
537,14
536,14
536,14
536,14
536,10
538,15
539,1
538,15
229,15
229,15
539,1
231,23
538,21
539,1
539,1
539,1
356,18
356,15
356,15
540,1
540,1
541,14
542,23
543,1
542,15
532,18
532,6
532,15
542,15
543,1
532,15
542,24
532,15
532,18
544,15
544,15
545,24
348,1
348,1
348,1
348,1
348,5
546,15
546,15
547,15
547,15
546,15
439,1
439,17
439,16
439,17
439,1
439,1
548,16
548,22
548,22
548,22
439,17
548,16
439,1
549,10
550,16
550,26
550,29
551,24
31,15
552,15
552,17
31,15
553,17
553,17
553,17
553,17
554,18
554,10
555,15
555,15
555,14
555,6
555,15
555,6
555,15
555,24
555,18
556,18
556,15
556,15
557,17
557,15
557,18
558,15
31,23
558,18
557,15
557,15
559,15
559,18
558,14
557,14
558,15
31,24
559,18
560,15
348,1
348,1
348,1
348,1
348,5
372,14
372,15
372,18
372,14
34,23
561,14
561,5
561,18
34,24
34,23
561,15
561,17
561,15
561,5
561,18
34,24
341,15
562,18
341,18
563,23
563,24
563,24
563,23
31,18
31,18
564,18
31,15
565,15
31,18
566,18
117,24
564,15
564,14
565,15
31,15
566,15
509,15
509,1
509,16
510,22
509,16
567,15
568,15
509,1
509,1
37,23
509,1
568,14
509,1
509,22
509,1
509,22
509,1
509,1
509,22
509,1
509,16
509,1
509,1
509,15
569,15
570,15
571,15
571,18
571,17
569,14
39,24
31,23
572,15
572,14
31,14
572,17
31,15
572,18
572,17
573,15
573,1
573,15
573,17
573,14
573,1
573,1
573,18
573,15
573,2
573,15
573,14
573,18
136,16
574,18
575,14
574,18
574,15
576,18
576,14
576,10
576,15
577,15
576,18
576,15
576,14
576,18
575,17
576,15
578,10
574,15
575,10
576,14
575,10
580,10
581,24
576,18
581,18
582,15
583,17
584,15
583,14
583,14
583,15
583,18
583,15
584,14
31,15
584,18
585,15
586,18
585,18
586,17
586,14
585,15
585,15
586,15
587,12
588,15
589,1
590,18
591,1
592,1
591,1
593,17
594,15
591,1
593,17
595,15
595,17
595,15
595,15
595,15
298,24
298,17
298,18
298,18
298,15
298,10
596,15
298,18
298,15
597,14
597,18
597,15
31,15
31,15
598,14
599,15
599,18
598,18
598,15
31,15
31,18
598,18
31,18
31,15
31,15
31,14
31,15
31,18
600,15
600,18
600,15
600,14
600,15
600,15
600,17
600,24
600,18
601,15
602,23
603,15
601,15
31,15
31,15
601,18
601,15
601,15
603,15
31,15
601,18
602,24
601,18
604,15
605,10
605,18
606,15
607,14
117,23
117,24
608,16
608,15
608,1
608,21
31,18
609,6
31,15
609,6
609,15
610,15
609,15
609,15
31,18
609,15
31,18
31,15
31,18
609,15
609,6
609,15
39,24
609,15
609,15
609,15
31,15
31,15
609,6
31,15
31,15
31,18
602,23
610,15
31,15
609,15
609,6
610,15
31,15
610,18
190,24
604,15
179,24
604,15
179,23
179,24
604,17
604,15
611,15
179,23
604,15
179,22
612,15
613,14
604,15
614,15
614,15
615,29
616,18
616,15
616,15
617,15
618,14
617,24
619,15
620,12
618,18
619,18
455,24
621,1
622,24
138,23
623,1
623,1
623,1
623,1
138,23
623,14
624,15
625,24
625,18
624,15
625,15
625,15
626,15
625,10
624,15
624,15
31,15
627,15
31,15
31,15
435,15
57,22
628,16
629,1
57,21
57,24
57,23
629,5
57,21
57,24
630,18
630,15
57,22
57,23
628,16
628,17
629,1
628,17
628,17
629,5
629,1
628,10
629,1
631,15
631,18
631,14
632,15
633,23
632,18
631,15
634,15
634,14
455,24
635,15
636,1
637,24
637,23
636,1
636,1
636,1
636,1
637,24
638,23
639,6
640,1
639,15
639,6
641,10
641,18
641,18
640,1
641,18
639,15
641,10
640,1
641,18
641,18
639,15
641,17
639,6
642,1
642,1
643,17
643,6
643,18
643,15
643,15
643,14
643,15
644,15
645,14
645,18
646,18
646,17
646,14
644,15
647,12
645,17
645,15
646,15
647,14
648,18
649,18
650,14
649,15
651,1
651,17
651,14
651,14
651,18
651,15
652,14
652,15
653,15
652,18
653,18
654,19
655,5
428,1
428,1
428,15
428,1
428,5
428,1
428,17
428,5
656,15
657,15
657,18
658,15
658,17
656,23
658,18
656,15
658,15
659,18
656,15
659,15
657,15
658,18
658,17
658,15
658,15
656,18
656,15
656,14
660,15
657,15
656,14
656,23
661,17
662,17
661,18
662,15
662,15
662,14
661,15
662,18
661,14
662,14
663,17
662,15
661,15
662,15
662,14
664,15
665,15
665,15
666,15
9,24
664,15
9,23
667,15
665,15
664,15
668,19
664,17
669,14
31,18
31,24
669,1
669,1
669,17
31,15
31,15
31,24
669,15
670,23
31,15
669,14
31,17
31,18
669,5
669,15
31,14
31,15
670,23
31,15
669,15
669,17
669,15
671,15
671,14
672,15
672,14
672,18
672,18
672,15
672,14
672,17
672,14
672,14
672,17
672,15
672,18
672,15
672,14
673,24
674,15
673,23
673,15
675,10
675,15
676,24
675,14
675,11
675,15
675,18
677,17
677,18
678,15
678,14
678,18
679,6
679,6
679,15
679,15
679,15
680,24
679,23
680,24
679,23
679,23
679,23
679,1
680,24
679,1
679,1
679,1
679,1
679,1
679,10
680,24
679,10
681,15
681,18
682,15
681,17
681,14
681,15
681,14
683,15
683,16
683,1
683,2
683,2
683,1
683,1
683,2
683,1
683,10
684,24
683,2
683,1
31,15
31,18
31,14
31,18
31,15
31,15
31,15
685,23
685,24
372,18
372,15
372,15
372,14
372,15
117,23
372,15
372,14
372,14
372,17
372,17
372,1
372,15
372,17
372,15
372,18
372,5
372,18
372,15
372,18
34,24
34,24
31,15
686,18
31,1
31,5
686,15
31,1
31,18
31,15
687,18
31,15
31,18
31,15
31,18
31,15
31,15
687,15
31,15
31,15
31,15
687,15
39,24
39,23
688,15
688,17
31,18
688,18
689,18
689,18
689,15
689,15
690,15
690,17
691,18
691,15
691,14
690,1
31,15
31,18
31,23
31,15
39,24
39,24
31,22
39,24
31,18
31,15
31,18
31,15
692,15
31,24
693,15
693,18
31,15
692,15
692,17
31,14
692,1
692,5
581,15
581,15
581,15
581,15
581,15
581,15
581,15
581,15
581,15
581,15
581,18
581,15
581,15
581,15
581,15
581,15
581,18
581,15
694,29
694,19
694,15
694,16
694,29
695,22
694,21
694,28
694,17
694,21
694,16
694,29
694,27
694,15
694,24
694,16
694,24
694,17
694,15
694,17
694,21
695,22
694,29
694,29
694,21
696,15
697,19
697,19
698,15
699,15
455,24
455,24
700,18
700,15
701,15
701,14
701,15
701,14
701,15
702,14
703,15
703,18
704,24
703,14
703,14
703,15
703,18
703,14
703,15
705,2
705,10
705,1
705,1
705,14
705,18
705,17
705,18
705,1
705,14
705,2
705,1
705,16
705,14
705,17
705,16
705,1
705,2
705,14
39,23
39,24
706,14
706,18
706,14
706,15
706,15
342,15
707,6
707,6
707,15
707,24
707,23
707,15
707,15
708,18
708,14
708,15
709,15
709,18
709,14
709,15
709,18
709,15
709,14
709,15
709,15
709,18
710,15
711,24
711,23
712,15
713,15
117,23
713,15
117,24
117,23
117,24
713,6
712,15
714,24
712,15
713,6
714,24
712,18
715,15
348,1
348,1
348,1
348,1
348,5
348,5
372,15
372,18
716,24
716,21
716,23
716,23
717,1
716,17
716,23
717,1
716,18
716,23
716,24
717,1
716,21
717,1
716,17
716,24
717,1
716,24
718,15
718,18
719,15
720,1
720,1
720,1
720,1
721,17
722,1
721,1
721,15
722,18
721,17
721,5
721,15
721,6
721,17
722,21
721,5
721,1
721,6
721,5
721,5
721,17
721,15
721,6
721,1
723,24
724,15
119,15
119,15
725,15
119,18
119,15
119,15
119,15
724,18
726,18
119,18
119,15
119,14
726,15
119,18
727,15
725,18
119,18
119,14
728,14
728,15
728,18
729,18
729,15
729,15
730,24
729,15
730,24
731,24
732,15
733,15
733,18
733,24
733,15
733,15
732,15
733,23
732,17
732,16
732,15
733,15
733,15
732,18
734,24
735,1
735,1
736,10
737,24
735,1
735,1
736,18
735,1
738,1
738,1
738,2
396,23
738,2
396,23
738,1
319,17
739,19
739,1
740,18
2,23
740,17
177,24
740,14
739,1
177,22
739,17
177,23
740,15
741,1
741,1
741,1
741,1
345,22
345,22
345,22
546,15
546,1
546,15
546,1
546,1
742,15
742,18
743,15
744,14
744,15
744,18
745,24
746,15
746,6
747,1
748,24
747,2
748,22
748,23
747,2
747,2
747,1
748,23
748,22
748,24
749,15
750,19
45,22
45,22
748,24
748,24
748,24
751,24
751,24
751,23
302,24
502,24
752,15
753,18
753,15
753,18
754,14
752,18
753,15
754,15
755,19
754,18
753,18
753,18
753,15
756,19
757,14
758,18
757,18
759,10
757,12
758,15
757,15
758,15
760,18
760,19
760,18
760,15
760,14
760,18
760,14
760,12
761,18
761,10
494,15
166,23
166,24
762,15
762,15
763,14
763,18
763,15
302,24
302,24
177,23
764,15
764,15
764,15
764,15
764,15
177,24
765,19
766,18
767,18
767,18
767,15
302,24
768,24
769,19
39,23
770,15
770,15
494,24
771,15
494,24
494,24
771,18
9,23
772,15
772,15
494,24
773,21
774,15
774,15
775,15
775,15
775,15
776,24
777,15
778,15
778,15
779,15
779,15
779,18
779,18
502,24
502,23
780,1
780,1
780,5
780,1
781,15
781,15
781,14
781,14
781,18
781,14
